Date,Open,High,Low,Close,Adj Close,Volume
2021-08-11,54.259998,54.360001,53.840000,54.139999,53.360161,18590800
2021-08-12,54.169998,54.180000,53.259998,53.540001,52.768806,15070100
2021-08-13,53.500000,53.560001,53.060001,53.490002,52.719524,15281100
2021-08-16,53.230000,53.490002,53.000000,53.470001,52.699810,17690300
2021-08-17,53.169998,53.180000,52.220001,52.689999,51.931046,22014900
2021-08-18,52.599998,53.029999,52.110001,52.189999,51.438248,15061700
2021-08-19,52.049999,52.669998,51.580002,52.439999,51.684647,22999400
2021-08-20,52.160000,52.380001,51.419998,52.009998,51.260838,25728300
2021-08-23,52.590000,53.540001,52.480000,53.230000,52.463268,23976300
2021-08-24,53.560001,53.970001,53.310001,53.810001,53.034912,20348800
2021-08-25,54.080002,54.230000,53.730000,53.810001,53.034912,15048400
2021-08-26,53.750000,53.750000,52.970001,53.130001,52.364712,19570000
2021-08-27,53.360001,53.939999,52.919998,53.889999,53.113762,16525000
2021-08-30,54.259998,54.869999,53.759998,53.939999,53.163036,14581300
2021-08-31,54.439999,54.500000,53.660000,54.060001,53.281311,22350100
2021-09-01,54.110001,54.160000,53.529999,53.669998,52.896931,18615000
2021-09-02,53.799999,53.889999,53.349998,53.730000,52.956066,15869500
2021-09-03,53.439999,54.080002,53.320000,53.509998,52.739235,13456200
2021-09-07,53.570000,53.950001,53.439999,53.650002,52.877220,13915000
2021-09-08,53.730000,53.919998,52.990002,53.570000,52.798370,18235100
2021-09-09,53.660000,53.889999,53.340000,53.400002,52.630821,13495800
2021-09-10,53.849998,54.980000,53.810001,53.840000,53.064480,20324700
2021-09-13,54.610001,55.490002,54.410000,54.990002,54.197918,22639200
2021-09-14,55.369999,55.439999,54.270000,54.520000,53.734688,22072700
2021-09-15,54.669998,55.150002,54.419998,55.119999,54.326042,18796200
2021-09-16,54.860001,54.950001,54.240002,54.830002,54.040222,19863100
2021-09-17,54.590000,54.590000,53.669998,54.259998,53.478432,35359200
2021-09-20,53.209999,53.500000,52.320000,52.980000,52.216869,35051900
2021-09-21,53.200001,53.450001,52.830002,52.869999,52.108452,17968900
2021-09-22,53.400002,53.869999,53.000000,53.500000,52.729378,18594100
2021-09-23,53.750000,54.299999,53.599998,54.029999,53.251743,16474300
2021-09-24,53.779999,54.419998,53.730000,54.220001,53.439007,12976200
2021-09-27,53.939999,54.869999,53.820000,54.660000,53.872669,13899900
2021-09-28,54.180000,54.590000,53.959999,54.000000,53.222176,24691300
2021-09-29,54.000000,54.049999,53.180000,53.490002,52.719524,20514300
2021-09-30,53.759998,53.980000,53.259998,53.279999,52.512547,20534100
2021-10-01,53.650002,54.110001,53.049999,53.860001,53.084194,19895100
2021-10-04,53.930000,54.330002,53.080002,53.470001,52.699810,27353300
2021-10-05,53.549999,54.340000,53.480000,53.950001,53.172897,18129400
2021-10-06,53.480000,54.070000,53.070000,53.980000,53.202465,20059600
2021-10-07,54.320000,54.990002,54.119999,54.180000,53.399586,20704400
2021-10-08,54.549999,54.580002,53.700001,53.810001,53.034912,16068000
2021-10-11,53.810001,54.410000,53.419998,53.439999,52.670238,14398800
2021-10-12,53.570000,53.720001,52.009998,52.169998,51.418533,32784300
2021-10-13,52.380001,52.580002,51.869999,52.259998,51.507240,18534000
2021-10-14,52.900002,54.000000,52.730000,53.900002,53.123619,26586700
2021-10-15,54.200001,54.490002,53.810001,54.459999,53.675549,25231100
2021-10-18,54.189999,54.560001,53.720001,54.470001,53.685406,22407600
2021-10-19,54.630001,55.220001,54.369999,55.209999,54.414749,18392900
2021-10-20,55.250000,55.490002,55.080002,55.369999,54.572441,16850300
2021-10-21,54.930000,56.070000,54.830002,56.000000,55.193367,38390900
2021-10-22,50.389999,50.549999,49.139999,49.459999,48.747570,109971900
2021-10-25,49.830002,50.070000,49.310001,49.410000,48.698292,43178800
2021-10-26,49.400002,49.439999,47.930000,48.279999,47.584568,68405400
2021-10-27,48.520000,48.820000,47.869999,47.889999,47.200188,41081500
2021-10-28,48.139999,48.360001,47.880001,48.080002,47.387451,31317200
2021-10-29,48.099998,49.279999,47.919998,49.000000,48.294197,42301000
2021-11-01,49.400002,49.599998,49.000000,49.549999,48.836277,28013700
2021-11-02,49.610001,49.900002,49.230000,49.860001,49.141808,27193300
2021-11-03,49.930000,50.450001,49.709999,50.389999,49.664173,23962100
2021-11-04,50.240002,50.349998,49.730000,50.310001,49.929653,24806000
2021-11-05,50.549999,51.580002,50.540001,50.919998,50.535038,36816200
2021-11-08,51.459999,51.990002,51.060001,51.549999,51.160278,31647800
2021-11-09,51.540001,51.770000,50.770000,51.200001,50.812923,22508400
2021-11-10,50.980000,51.389999,50.709999,50.759998,50.376247,25040700
2021-11-11,51.009998,51.070000,50.410000,50.529999,50.147987,25420000
2021-11-12,50.599998,50.900002,50.180000,50.310001,49.929653,23884800
2021-11-15,50.410000,50.630001,50.119999,50.320000,49.939575,24695800
2021-11-16,50.369999,51.150002,50.340000,50.610001,50.227386,30927800
2021-11-17,50.599998,50.939999,49.980000,50.230000,49.850258,23546900
2021-11-18,50.240002,50.240002,48.970001,49.680000,49.304417,30658200
2021-11-19,49.599998,49.730000,49.240002,49.520000,49.145626,27607600
2021-11-22,49.549999,50.849998,49.410000,49.830002,49.453285,33389600
2021-11-23,50.160000,50.450001,48.639999,49.099998,48.728798,44713300
2021-11-24,48.860001,49.779999,48.630001,49.759998,49.383808,26035800
2021-11-26,48.900002,49.180000,48.119999,48.779999,48.411217,25269000
2021-11-29,49.299999,50.130001,48.720001,50.000000,49.621998,31478900
2021-11-30,49.500000,50.400002,48.680000,49.200001,48.828045,49460800
2021-12-01,49.840000,50.310001,48.520000,48.599998,48.232578,35093500
2021-12-02,48.610001,49.790001,48.330002,49.500000,49.125778,37240800
2021-12-03,49.680000,50.060001,48.759998,49.250000,48.877666,32224900
2021-12-06,49.480000,51.209999,49.180000,50.990002,50.604515,40336000
2021-12-07,54.660000,55.000000,52.209999,52.570000,52.172565,91731500
2021-12-08,52.570000,52.880001,51.380001,51.750000,51.358765,37143400
2021-12-09,51.299999,51.590000,50.430000,50.480000,50.098366,31694200
2021-12-10,50.840000,51.070000,50.049999,50.590000,50.207535,23783600
2021-12-13,50.849998,51.020000,49.950001,50.000000,49.621998,35726900
2021-12-14,49.820000,50.270000,49.320000,49.700001,49.324265,34120400
2021-12-15,49.869999,50.779999,49.330002,50.669998,50.286930,32590300
2021-12-16,50.740002,51.400002,50.580002,50.830002,50.445724,33132300
2021-12-17,50.590000,51.020000,50.009998,50.619999,50.237309,50102300
2021-12-20,49.910000,50.130001,48.959999,49.599998,49.225018,30140300
2021-12-21,49.939999,50.840000,49.939999,50.770000,50.386177,31956300
2021-12-22,50.639999,51.020000,50.209999,50.970001,50.584663,23307900
2021-12-23,51.080002,51.730000,51.049999,51.310001,50.922092,25198200
2021-12-27,51.349998,52.060001,51.299999,51.939999,51.547329,20985400
2021-12-28,51.930000,52.119999,51.630001,51.759998,51.368690,19290400
2021-12-29,51.810001,52.139999,51.660000,51.830002,51.438164,14174800
2021-12-30,51.919998,52.139999,51.650002,51.740002,51.348843,18359400
2021-12-31,51.889999,52.160000,51.459999,51.500000,51.110657,16319000
2022-01-03,51.650002,53.230000,51.599998,53.209999,52.807728,33857600
2022-01-04,53.570000,53.939999,52.650002,53.139999,52.738258,45681400
2022-01-05,54.189999,56.169998,53.830002,53.869999,53.462738,59109300
2022-01-06,54.610001,54.669998,53.419998,54.009998,53.601677,35757900
2022-01-07,54.189999,54.389999,53.150002,53.439999,53.035988,30717200
2022-01-10,53.970001,55.310001,53.310001,55.209999,54.792606,49260800
2022-01-11,55.500000,56.080002,54.730000,55.910000,55.487316,39795200
2022-01-12,56.139999,56.279999,54.810001,55.740002,55.318604,29136800
2022-01-13,56.000000,56.209999,54.770000,54.939999,54.524647,29605400
2022-01-14,54.849998,55.770000,54.529999,55.700001,55.278904,30151500
2022-01-18,55.310001,55.650002,54.680000,54.759998,54.346008,35313800
2022-01-19,54.630001,54.849998,53.560001,53.619999,53.214626,30595100
2022-01-20,53.860001,54.090000,51.939999,52.040001,51.646576,28582600
2022-01-21,52.080002,53.130001,51.950001,52.040001,51.646576,46372400
2022-01-24,51.480000,52.130001,49.880001,51.939999,51.547329,64198400
2022-01-25,51.009998,51.619999,50.250000,51.000000,50.614437,44095400
2022-01-26,51.130001,52.720001,50.750000,51.689999,51.299217,54895400
2022-01-27,49.980000,50.060001,47.779999,48.049999,47.686737,89642800
2022-01-28,47.709999,48.200001,46.299999,47.730000,47.369156,61945400
2022-01-31,47.680000,48.869999,47.310001,48.820000,48.450916,51828400
2022-02-01,48.779999,49.029999,48.360001,48.950001,48.579937,35386100
2022-02-02,48.250000,49.580002,48.090000,49.509998,49.135700,37962700
2022-02-03,49.250000,49.689999,48.250000,48.279999,47.914997,42145800
2022-02-04,47.860001,48.240002,47.130001,48.009998,48.009998,32431500
2022-02-07,48.130001,48.660000,47.959999,48.180000,48.180000,27558500
2022-02-08,47.980000,48.939999,47.900002,48.810001,48.810001,28051200
2022-02-09,49.330002,49.970001,48.830002,49.910000,49.910000,35217300
2022-02-10,49.180000,49.930000,48.759998,48.860001,48.860001,32762700
2022-02-11,48.950001,49.110001,47.500000,47.630001,47.630001,37208200
2022-02-14,47.919998,48.180000,47.110001,47.580002,47.580002,28456900
2022-02-15,47.700001,48.459999,47.189999,48.439999,48.439999,35837900
2022-02-16,48.060001,48.490002,47.599998,48.230000,48.230000,26022900
2022-02-17,47.860001,48.259998,47.380001,47.570000,47.570000,32030600
2022-02-18,46.189999,46.209999,44.509998,45.040001,45.040001,76520100
2022-02-22,44.689999,45.410000,43.849998,44.689999,44.689999,57093300
2022-02-23,45.169998,45.709999,44.549999,44.650002,44.650002,38176700
2022-02-24,43.900002,46.790001,43.630001,46.720001,46.720001,72740100
2022-02-25,46.930000,47.790001,46.250000,47.709999,47.709999,39266300
2022-02-28,47.000000,47.820000,46.849998,47.700001,47.700001,41920000
2022-03-01,47.540001,47.900002,46.220001,46.820000,46.820000,53853000
2022-03-02,47.520000,48.990002,47.480000,48.869999,48.869999,46936500
2022-03-03,48.180000,48.549999,47.619999,47.930000,47.930000,36389900
2022-03-04,47.369999,48.270000,47.369999,48.070000,48.070000,38310700
2022-03-07,48.009998,48.540001,47.599998,47.680000,47.680000,43813700
2022-03-08,47.689999,48.720001,46.889999,47.500000,47.500000,44813900
2022-03-09,48.410000,48.459999,46.889999,47.630001,47.630001,36076500
2022-03-10,47.290001,47.310001,46.160000,46.660000,46.660000,36456000
2022-03-11,47.150002,47.279999,45.770000,45.830002,45.830002,27071400
2022-03-14,45.900002,45.980000,44.299999,44.400002,44.400002,35993900
2022-03-15,44.500000,44.900002,44.070000,44.810001,44.810001,34448900
2022-03-16,45.299999,46.630001,45.270000,46.630001,46.630001,38885500
2022-03-17,46.320000,47.290001,45.730000,47.139999,47.139999,28555000
2022-03-18,46.820000,47.599998,46.349998,47.450001,47.450001,46166300
2022-03-21,47.459999,47.888000,47.064999,47.165001,47.165001,22979424
